"a__order_id","a__orderstatus","cp__orderlineid","f__orderlines__price","f__orderlines__quantity","r__campaigns","r__customers","r__products","d__date"
"10204-6NYG63",Delivered,"10204-6NYG63-2",32.10,3.00,,10204,"130",2016-06-22
"10276-9SDQ21",Delivered,"10276-9SDQ21-1",20.50,1.00,,10276,"140",2017-02-17
"10703-1EJN19",Delivered,"10703-1EJN19-1",43.34,1.00,,10703,"120",2017-12-06
"10269-5PGE35",Delivered,"10269-5PGE35-4",85.17,1.00,,10269,"230",2016-05-11
"10841-4EAV25",Delivered,"10841-4EAV25-3",57.52,1.00,,10841,"320",2015-12-06
"10493-9DJO42",Delivered,"10493-9DJO42-1",25.60,1.00,"10010",10493,"140",2015-07-07
"10428-1SMC73",Delivered,"10428-1SMC73-1",20.95,1.00,,10428,"150",2015-06-17
"10111-6VCO15",Delivered,"10111-6VCO15-1",24.92,1.00,,10111,"240",2018-12-05
"10956-9OIY06",Delivered,"10956-9OIY06-6",85.57,1.00,,10956,"320",2017-09-11
"10678-8KMR26",Delivered,"10678-8KMR26-1",22.20,1.00,,10678,"150",2016-02-11
"10391-8JFF63",Delivered,"10391-8JFF63-3",28.91,4.00,,10391,"140",2016-10-10
"10209-0ASD94",Delivered,"10209-0ASD94-5",29.23,1.00,,10209,"240",2017-01-21
"10687-0NBM85",Delivered,"10687-0NBM85-3",24.60,1.00,,10687,"140",2018-10-22
"10118-1LRN80",Delivered,"10118-1LRN80-3",35.62,2.00,,10118,"130",2015-03-23
"10214-0LTB90",Delivered,"10214-0LTB90-2",11.65,1.00,,10214,"340",2019-03-01
"10844-4XNL97",Delivered,"10844-4XNL97-1",41.49,1.00,,10844,"130",2017-04-17
"10243-9DRO56",Delivered,"10243-9DRO56-5",11.88,1.00,"10030",10243,"340",2016-08-18
"10651-6DJY76",Delivered,"10651-6DJY76-3",30.69,1.00,"10067",10651,"240",2018-08-16
"10594-2ICH60",Delivered,"10594-2ICH60-3",28.52,1.00,,10594,"140",2018-12-07
"10310-7SVF12",Delivered,"10310-7SVF12-1",20.56,1.00,"10038",10310,"160",2017-01-20
"10062-5LHE59",Delivered,"10062-5LHE59-4",11.33,1.00,,10062,"340",2017-10-24
"10047-4LDU72",Delivered,"10047-4LDU72-3",24.15,1.00,,10047,"140",2015-12-06
"10957-2AJX74",Delivered,"10957-2AJX74-1",50.93,1.00,,10957,"220",2015-02-03
"10209-9HSK56",Delivered,"10209-9HSK56-3",21.98,2.00,,10209,"160",2018-04-09
"10925-5JIK31",Delivered,"10925-5JIK31-1",81.90,1.00,,10925,"230",2015-10-25
"10458-0IRY41",Delivered,"10458-0IRY41-1",104.45,1.00,,10458,"320",2019-02-21
"10375-6EIJ11",Delivered,"10375-6EIJ11-2",24.48,1.00,,10375,"150",2018-12-24
"10193-9RAQ52",Delivered,"10193-9RAQ52-1",18.38,4.00,,10193,"160",2019-03-06
"10869-2BVF66",Delivered,"10869-2BVF66-2",18.67,1.00,,10869,"160",2018-08-18
"10632-6PVE36",Delivered,"10632-6PVE36-1",105.44,1.00,,10632,"330",2017-02-11
"10264-2YJN86",Delivered,"10264-2YJN86-4",48.13,1.00,,10264,"120",2018-03-01
"10014-1VKS00",Delivered,"10014-1VKS00-2",36.16,4.00,"10071",10014,"240",2018-11-08
"10762-1GYZ40",Delivered,"10762-1GYZ40-1",69.30,1.00,,10762,"230",2015-07-08
"10084-0GBJ80",Delivered,"10084-0GBJ80-1",39.35,4.00,,10084,"310",2017-04-26
"10288-9WAE06",Delivered,"10288-9WAE06-2",42.23,1.00,,10288,"130",2017-06-06
"10715-3RPU14",Delivered,"10715-3RPU14-2",21.78,1.00,,10715,"160",2018-04-06
"10948-1ZDL67",Delivered,"10948-1ZDL67-2",10.44,1.00,,10948,"340",2017-12-27
"10715-2HUO23",Delivered,"10715-2HUO23-1",86.82,1.00,,10715,"230",2017-09-24
"10691-6ZRR67",Delivered,"10691-6ZRR67-1",41.13,1.00,,10691,"120",2018-12-22
"10228-9PYM25",Delivered,"10228-9PYM25-1",24.26,1.00,,10228,"240",2016-04-08
"10428-8KQD27",Delivered,"10428-8KQD27-3",72.58,1.00,,10428,"320",2017-07-25
"10069-1XOZ50",Delivered,"10069-1XOZ50-1",30.10,1.00,"10051",10069,"240",2017-10-01
"10117-6ZFI90",Delivered,"10117-6ZFI90-1",20.00,1.00,"10045",10117,"160",2017-06-12
"10949-1TFP59",Delivered,"10949-1TFP59-1",106.96,1.00,,10949,"330",2016-02-18
"10629-2BOR16",Delivered,"10629-2BOR16-1",23.67,1.00,,10629,"140",2015-12-26
"10485-1XRO84",Delivered,"10485-1XRO84-1",42.51,1.00,,10485,"120",2017-10-01
"10958-4MAO44",Delivered,"10958-4MAO44-1",104.29,1.00,,10958,"330",2017-08-05
"10504-4DOP75",Delivered,"10504-4DOP75-2",16.05,1.00,"10034",10504,"160",2016-10-24
"10853-4AWZ36",Delivered,"10853-4AWZ36-2",22.86,2.00,,10853,"150",2018-06-03
"10414-1SNM60",Delivered,"10414-1SNM60-3",17.31,1.00,,10414,"160",2018-03-07
"10168-5XNE33",Delivered,"10168-5XNE33-1",534.24,1.00,"10015",10168,"420",2015-10-12
"10905-7ZVX13",Delivered,"10905-7ZVX13-1",18.14,1.00,,10905,"160",2015-12-15
"10598-1QGS60",Delivered,"10598-1QGS60-1",31.26,1.00,,10598,"240",2017-01-11
"10507-4ZYW89",Delivered,"10507-4ZYW89-4",13.77,1.00,"10067",10507,"340",2018-08-27
"10460-1SNE74",Delivered,"10460-1SNE74-1",56.72,1.00,,10460,"220",2017-12-27
"10886-1DOE05",Delivered,"10886-1DOE05-2",24.68,1.00,"10011",10886,"240",2015-07-22
"10868-7XZG93",Delivered,"10868-7XZG93-1",45.68,1.00,,10868,"220",2015-06-21
"10845-3FOF91",Delivered,"10845-3FOF91-1",20.00,1.00,,10845,"160",2017-09-13
"10018-5YWA84",Delivered,"10018-5YWA84-1",24.04,1.00,,10018,"140",2018-01-04
"10018-7NEG71",Delivered,"10018-7NEG71-3",26.56,1.00,"10070",10018,"140",2018-10-17
"10956-1JPK07",Delivered,"10956-1JPK07-2",21.48,1.00,,10956,"150",2018-07-25
"10563-8TDQ07",Delivered,"10563-8TDQ07-1",81.90,1.00,"10004",10563,"230",2015-03-07
"10340-8VRG98",Delivered,"10340-8VRG98-2",38.87,1.00,,10340,"110",2016-06-01
"10269-7DNX60",Delivered,"10269-7DNX60-2",34.67,1.00,,10269,"140",2018-11-04
"10881-5WLI76",Delivered,"10881-5WLI76-1",126.35,1.00,,10881,"210",2019-03-11
"10590-1HMO02",Delivered,"10590-1HMO02-1",32.23,1.00,,10590,"130",2017-03-12
"10120-7YPD14",Delivered,"10120-7YPD14-1",21.81,2.00,"10073",10120,"140",2018-12-14
"10927-9MKB52",Delivered,"10927-9MKB52-1",33.27,1.00,,10927,"140",2018-01-26
"10230-1VCZ44",Delivered,"10230-1VCZ44-2",841.43,1.00,,10230,"430",2016-04-03
"10295-9CGM55",Delivered,"10295-9CGM55-1",115.75,1.00,,10295,"330",2017-09-23
"10526-8FTE02",Delivered,"10526-8FTE02-1",37.42,1.00,"10006",10526,"120",2015-04-14
"10111-1UIT68",Delivered,"10111-1UIT68-5",17.31,1.00,,10111,"160",2018-11-09
"10853-4AWZ36",Delivered,"10853-4AWZ36-3",54.09,1.00,,10853,"220",2018-06-03
"10477-5YYP57",Delivered,"10477-5YYP57-2",41.58,1.00,,10477,"120",2015-10-06
"10321-9XZT83",Delivered,"10321-9XZT83-3",31.91,1.00,"10059",10321,"240",2018-03-15
"10483-4OUN11",Delivered,"10483-4OUN11-3",24.87,1.00,,10483,"140",2015-05-11
"10807-9WUJ88",Delivered,"10807-9WUJ88-2",101.19,1.00,,10807,"230",2018-11-06
"10816-1SWS17",Delivered,"10816-1SWS17-2",14.28,2.00,,10816,"160",2015-11-28
"10868-6RYM33",Delivered,"10868-6RYM33-3",26.63,1.00,,10868,"140",2016-10-19
"10660-5PCD67",Delivered,"10660-5PCD67-2",30.04,1.00,"10028",10660,"240",2016-07-02
"10723-2QTG15",Delivered,"10723-2QTG15-3",98.12,1.00,"10031",10723,"210",2016-08-25
"10513-0UTU64",Delivered,"10513-0UTU64-4",20.23,1.00,,10513,"160",2018-04-11
"10971-0BSD82",Delivered,"10971-0BSD82-1",16.05,1.00,,10971,"160",2016-09-25
"10411-8DIM31",Delivered,"10411-8DIM31-3",19.25,1.00,,10411,"160",2018-06-07
"10591-5EPN55",Delivered,"10591-5EPN55-2",19.75,1.00,,10591,"150",2015-12-08
"10662-5EHX79",Delivered,"10662-5EHX79-1",14.44,1.00,,10662,"340",2018-03-25
"10019-0TBT31",Delivered,"10019-0TBT31-1",42.45,1.00,"10061",10019,"120",2018-04-20
"10366-0QLZ00",Delivered,"10366-0QLZ00-1",93.55,1.00,"10017",10366,"330",2015-11-25
"10489-6DJV02",Delivered,"10489-6DJV02-1",18.15,1.00,,10489,"150",2015-06-10
"10686-6SZA08",Delivered,"10686-6SZA08-3",18.34,1.00,,10686,"160",2017-10-11
"10976-6QGS93",Delivered,"10976-6QGS93-1",31.68,1.00,,10976,"140",2017-12-10
"10618-2GXN36",Delivered,"10618-2GXN36-1",80.77,1.00,"10030",10618,"330",2016-08-09
"10066-0XRF75",Delivered,"10066-0XRF75-4",13.34,4.00,,10066,"340",2016-06-16
"10969-3DPF06",Delivered,"10969-3DPF06-1",24.73,1.00,,10969,"150",2019-02-28
"10041-3YJG57",Delivered,"10041-3YJG57-3",28.39,1.00,"10026",10041,"240",2016-05-21
"10154-7XVQ10",Delivered,"10154-7XVQ10-3",17.96,1.00,,10154,"150",2015-08-01
"10380-1ISY85",Delivered,"10380-1ISY85-11",10.55,1.00,,10380,"340",2016-03-05
"10915-0UEV63",Delivered,"10915-0UEV63-1",24.60,1.00,"10073",10915,"140",2018-12-15
"10897-6SEM04",Delivered,"10897-6SEM04-1",1488.38,1.00,"10012",10897,"440",2015-08-17
"10388-7LPN05",Delivered,"10388-7LPN05-5",26.44,1.00,,10388,"240",2018-05-09
"10693-6KRD46",Delivered,"10693-6KRD46-2",18.52,1.00,,10693,"160",2017-09-08
"10915-0UEV63",Delivered,"10915-0UEV63-3",18.28,1.00,"10073",10915,"160",2018-12-15
"10366-4NYQ54",Delivered,"10366-4NYQ54-1",95.72,1.00,"10057",10366,"230",2018-02-06
"10194-0XSH14",Delivered,"10194-0XSH14-1",38.93,1.00,,10194,"120",2015-02-02
"10871-5OBQ05",Delivered,"10871-5OBQ05-2",39.73,1.00,,10871,"310",2017-03-09
"10035-7QUW00",Delivered,"10035-7QUW00-2",27.01,2.00,"10022",10035,"240",2016-03-02
"10975-2ANU12",Delivered,"10975-2ANU12-4",25.03,1.00,,10975,"140",2017-07-03
"10138-7FLT17",Delivered,"10138-7FLT17-4",121.80,1.00,,10138,"210",2015-07-12
"10925-1FSD63",Delivered,"10925-1FSD63-1",29.99,1.00,"10074",10925,"240",2019-01-08
"10098-3DEF40",Delivered,"10098-3DEF40-2",21.55,1.00,"10040",10098,"150",2017-02-22
"10418-7BDZ36",Delivered,"10418-7BDZ36-1",41.23,1.00,"10058",10418,"130",2018-02-27
"10828-3ZVP45",Delivered,"10828-3ZVP45-2",31.55,1.00,,10828,"240",2017-01-06
"10547-5HWU63",Delivered,"10547-5HWU63-5",18.48,1.00,,10547,"150",2018-02-28
"10945-4DUB50",Delivered,"10945-4DUB50-1",30.59,1.00,,10945,"240",2016-10-14
"10269-4FJM11",Delivered,"10269-4FJM11-4",20.02,1.00,,10269,"150",2017-06-21
"10193-9LBQ96",Delivered,"10193-9LBQ96-1",32.71,1.00,,10193,"140",2018-10-25
"10428-4BXN80",Delivered,"10428-4BXN80-5",63.81,1.00,,10428,"220",2018-12-02
"10150-5XVQ72",Delivered,"10150-5XVQ72-1",22.28,1.00,,10150,"240",2017-05-14
"10217-9NMN61",Delivered,"10217-9NMN61-1",18.31,1.00,,10217,"160",2015-08-15
"10397-1AGV99",Delivered,"10397-1AGV99-4",29.07,1.00,,10397,"140",2018-04-01
"10380-1ISY85",Delivered,"10380-1ISY85-4",22.41,1.00,,10380,"150",2016-03-05
"10601-4UDN27",Delivered,"10601-4UDN27-1",24.88,1.00,"10057",10601,"140",2018-02-10
"10715-2JAC70",Delivered,"10715-2JAC70-1",45.19,2.00,,10715,"130",2017-11-07
"10941-2DTW04",Delivered,"10941-2DTW04-4",17.50,2.00,"10072",10941,"160",2018-11-24
"10485-2EUO93",Delivered,"10485-2EUO93-1",24.89,1.00,,10485,"240",2017-04-16
"10891-2ZOY94",Delivered,"10891-2ZOY94-1",27.68,1.00,,10891,"140",2018-03-01
"10614-4IDC12",Delivered,"10614-4IDC12-1",15.86,1.00,,10614,"340",2019-03-14
"10653-1EQP70",Delivered,"10653-1EQP70-1",1345.57,1.00,,10653,"440",2018-09-22
"10283-3JHC61",Delivered,"10283-3JHC61-2",33.28,1.00,,10283,"240",2017-12-26
"10164-7BXF19",Delivered,"10164-7BXF19-1",18.43,1.00,,10164,"150",2016-07-27
"10817-9FVR27",Delivered,"10817-9FVR27-2",45.95,1.00,"10062",10817,"120",2018-05-04
"10503-1BPV23",Delivered,"10503-1BPV23-4",16.73,1.00,,10503,"160",2018-08-22
"10332-9VZA00",Delivered,"10332-9VZA00-1",20.61,1.00,,10332,"160",2018-07-21
"10238-6ZFZ69",Delivered,"10238-6ZFZ69-1",29.17,3.00,,10238,"240",2018-12-21
"10674-2NQZ24",Delivered,"10674-2NQZ24-1",19.58,1.00,,10674,"160",2016-06-11
"10741-5BXT46",Delivered,"10741-5BXT46-3",13.91,1.00,,10741,"340",2018-05-12
"10946-7WDH48",Delivered,"10946-7WDH48-4",76.07,1.00,"10025",10946,"230",2016-04-26
"10633-8EJF61",Delivered,"10633-8EJF61-1",74.88,2.00,"10040",10633,"320",2017-02-21
"10533-6CJR52",Delivered,"10533-6CJR52-4",33.43,1.00,,10533,"240",2018-08-03
"10735-3MNS37",Delivered,"10735-3MNS37-1",808.49,1.00,,10735,"430",2017-08-18
"10336-9ETL06",Delivered,"10336-9ETL06-2",49.78,1.00,,10336,"220",2017-07-16
"10331-2DZN94",Delivered,"10331-2DZN94-2",40.45,1.00,"10068",10331,"130",2018-09-06
"10985-1BDU93",Delivered,"10985-1BDU93-2",87.52,1.00,,10985,"230",2018-03-21
"10998-5WHP15",Delivered,"10998-5WHP15-2",18.01,1.00,"10024",10998,"150",2016-04-04
"10279-5BVR76",Delivered,"10279-5BVR76-1",20.41,1.00,,10279,"140",2018-12-04
"10831-7GXV29",Delivered,"10831-7GXV29-2",23.75,1.00,,10831,"150",2017-12-04
"10357-3WDV98",Delivered,"10357-3WDV98-2",27.42,4.00,"10044",10357,"140",2017-05-20
"10634-6WKU54",Delivered,"10634-6WKU54-2",20.64,1.00,,10634,"160",2016-03-12
"10429-3HWT66",Delivered,"10429-3HWT66-2",14.78,1.00,,10429,"160",2015-04-06
"10927-9MXZ70",Delivered,"10927-9MXZ70-2",30.97,1.00,"10055",10927,"240",2017-12-14
"10981-8DOJ34",Delivered,"10981-8DOJ34-1",25.20,1.00,,10981,"240",2015-01-05
"10946-3KYK02",Delivered,"10946-3KYK02-2",17.82,1.00,,10946,"160",2016-08-05
"10994-0JMF58",Delivered,"10994-0JMF58-2",103.14,1.00,,10994,"330",2017-07-11
"10261-8UNK05",Delivered,"10261-8UNK05-4",24.93,1.00,"10027",10261,"150",2016-04-11
"10071-4FLO81",Delivered,"10071-4FLO81-1",109.20,1.00,,10071,"210",2015-07-16
"10313-9JYI62",Delivered,"10313-9JYI62-1",22.94,2.00,,10313,"140",2015-12-01
"10064-3KJT29",Delivered,"10064-3KJT29-1",20.56,1.00,,10064,"160",2017-04-15
"10039-0SJJ33",Delivered,"10039-0SJJ33-3",19.26,1.00,,10039,"160",2017-02-10
"10900-6EML52",Delivered,"10900-6EML52-1",22.94,1.00,,10900,"150",2015-02-15
"10608-5KXZ13",Delivered,"10608-5KXZ13-6",16.46,1.00,,10608,"160",2015-11-07
"10050-9RWO91",Delivered,"10050-9RWO91-2",41.20,4.00,,10050,"120",2015-07-14
"10116-6TSD36",Delivered,"10116-6TSD36-1",13.22,1.00,,10116,"340",2016-07-02
"10457-5FFN80",Delivered,"10457-5FFN80-1",105.34,1.00,"10054",10457,"210",2017-12-06
"10068-4KRC12",Delivered,"10068-4KRC12-1",22.09,1.00,"10073",10068,"140",2018-12-21
"10346-6TGA85",Delivered,"10346-6TGA85-2",11.10,1.00,"10073",10346,"340",2018-12-13
"10930-7YZM89",Delivered,"10930-7YZM89-1",36.62,1.00,,10930,"130",2015-12-09
"10616-0JTP73",Delivered,"10616-0JTP73-2",96.63,2.00,,10616,"230",2018-07-26
"10067-5BUX93",Delivered,"10067-5BUX93-1",31.25,4.00,"10004",10067,"130",2015-03-14
"10498-8JWH70",Delivered,"10498-8JWH70-1",24.34,1.00,,10498,"140",2016-04-23
"10562-2TVP01",Delivered,"10562-2TVP01-2",19.45,1.00,,10562,"160",2018-06-08
"10786-3PXT77",Delivered,"10786-3PXT77-4",18.14,1.00,,10786,"160",2015-06-13
"10057-3TRT48",Delivered,"10057-3TRT48-2",34.65,1.00,,10057,"310",2015-10-06
"10127-2SUT38",Delivered,"10127-2SUT38-2",29.02,1.00,,10127,"140",2017-10-18
"10764-8SOD78",Delivered,"10764-8SOD78-4",48.13,1.00,,10764,"120",2018-12-13
"10250-0YZH58",Delivered,"10250-0YZH58-2",20.99,1.00,,10250,"160",2016-12-11
"10483-6WHF63",Delivered,"10483-6WHF63-1",86.82,1.00,,10483,"230",2016-02-23
"10505-0PGE12",Delivered,"10505-0PGE12-3",69.13,1.00,,10505,"320",2016-09-19
"10593-1XJP96",Delivered,"10593-1XJP96-13",48.84,1.00,,10593,"110",2018-12-09
"10082-4DPH88",Delivered,"10082-4DPH88-1",27.12,1.00,"10070",10082,"140",2018-10-13
"10432-1IHQ19",Delivered,"10432-1IHQ19-1",59.85,1.00,,10432,"220",2015-11-20
"10125-1OST18",Delivered,"10125-1OST18-3",1906.61,1.00,,10125,"440",2017-08-14
"10676-9FXP02",Delivered,"10676-9FXP02-1",14.45,1.00,,10676,"160",2015-03-19
"10676-3OYS63",Delivered,"10676-3OYS63-1",22.83,1.00,,10676,"150",2016-05-04
"10624-7ZHC80",Delivered,"10624-7ZHC80-2",24.68,1.00,,10624,"240",2015-02-21
"10507-4ZYW89",Delivered,"10507-4ZYW89-6",42.79,1.00,"10067",10507,"130",2018-08-27
"10927-2YRR37",Delivered,"10927-2YRR37-4",75.88,1.00,"10004",10927,"330",2015-03-05
"10190-0INP67",Delivered,"10190-0INP67-2",298.20,1.00,,10190,"410",2017-02-17
"10041-8WDY48",Delivered,"10041-8WDY48-1",26.91,1.00,,10041,"240",2017-02-04
"10358-7SIU84",Delivered,"10358-7SIU84-1",27.49,1.00,,10358,"240",2017-12-26
"10573-7MTR27",Delivered,"10573-7MTR27-1",71.31,1.00,,10573,"320",2016-01-27
"10998-5WHP15",Delivered,"10998-5WHP15-1",24.34,1.00,"10024",10998,"140",2016-04-04
"10465-6SOY69",Delivered,"10465-6SOY69-1",47.51,1.00,"10046",10465,"120",2017-06-22
"10945-3QBP50",Delivered,"10945-3QBP50-2",18.52,1.00,,10945,"160",2017-12-06
"10094-6MIU69",Delivered,"10094-6MIU69-1",27.96,4.00,,10094,"140",2018-11-27
"10947-6YII71",Delivered,"10947-6YII71-1",48.01,1.00,"10057",10947,"220",2018-02-06
"10279-8QHM14",Delivered,"10279-8QHM14-1",28.24,2.00,"10063",10279,"140",2018-05-27
"10716-3KAY24",Delivered,"10716-3KAY24-3",64.42,1.00,,10716,"220",2018-12-08
"10326-4MYF85",Delivered,"10326-4MYF85-4",33.08,1.00,"10026",10326,"240",2016-05-22
"10364-8PBE98",Delivered,"10364-8PBE98-2",91.16,1.00,,10364,"230",2017-07-11
"10842-9AGS92",Delivered,"10842-9AGS92-1",18.87,1.00,,10842,"160",2016-08-07
"10638-6GTV09",Delivered,"10638-6GTV09-3",21.78,4.00,,10638,"160",2018-03-05
"10332-6KZQ20",Delivered,"10332-6KZQ20-6",21.78,1.00,,10332,"160",2018-02-20
"10554-8GDA10",Delivered,"10554-8GDA10-1",71.66,1.00,,10554,"230",2015-08-02
"10030-5OZG78",Delivered,"10030-5OZG78-5",39.17,1.00,"10055",10030,"120",2017-12-16
"10057-0KNR80",Delivered,"10057-0KNR80-4",12.99,1.00,,10057,"340",2017-03-28
"10538-6UMG82",Delivered,"10538-6UMG82-1",35.93,1.00,,10538,"130",2017-08-16
"10269-4FJM11",Delivered,"10269-4FJM11-3",92.90,1.00,,10269,"230",2017-06-21
"10579-0BIN94",Delivered,"10579-0BIN94-1",24.88,3.00,"10073",10579,"140",2018-12-25
"10751-7EMO91",Delivered,"10751-7EMO91-1",32.58,1.00,,10751,"140",2019-01-04
"10483-9CDG23",Delivered,"10483-9CDG23-1",77.96,1.00,,10483,"230",2015-07-17
"10486-2BSM32",Delivered,"10486-2BSM32-1",29.02,1.00,,10486,"140",2017-01-14
"10933-4XUO41",Delivered,"10933-4XUO41-1",69.13,1.00,,10933,"320",2016-06-15
"10391-3GDJ96",Delivered,"10391-3GDJ96-6",114.26,1.00,,10391,"210",2018-11-14
"10886-3JHJ76",Delivered,"10886-3JHJ76-2",25.91,1.00,"10034",10886,"240",2016-10-23
"10733-5JHP53",Delivered,"10733-5JHP53-1",32.41,2.00,,10733,"240",2017-03-25
"10103-9WPY28",Delivered,"10103-9WPY28-3",22.26,1.00,,10103,"160",2019-02-26
"10945-0JHA26",Delivered,"10945-0JHA26-7",60.78,1.00,"10068",10945,"220",2018-09-12
"10048-1OCN65",Delivered,"10048-1OCN65-1",40.42,2.00,,10048,"120",2017-11-11
"10114-3HJP37",Delivered,"10114-3HJP37-2",77.96,1.00,,10114,"230",2015-02-01
"10691-9BWV60",Delivered,"10691-9BWV60-1",127.63,1.00,,10691,"210",2019-01-26
"10907-1NIO47",Delivered,"10907-1NIO47-1",31.91,1.00,,10907,"240",2018-11-09
"10884-6UPU34",Delivered,"10884-6UPU34-2",21.49,1.00,,10884,"140",2015-02-14
"10708-4ZIS72",Delivered,"10708-4ZIS72-1",1587.60,1.00,,10708,"440",2015-02-27
"10858-6GTA91",Delivered,"10858-6GTA91-1",34.61,1.00,,10858,"130",2015-05-25
"10503-5OWV50",Delivered,"10503-5OWV50-1",20.74,1.00,,10503,"160",2017-05-09
"10787-9CEW71",Delivered,"10787-9CEW71-1",560.11,1.00,,10787,"420",2018-12-12
"10486-3EGD77",Delivered,"10486-3EGD77-2",33.43,1.00,,10486,"240",2018-09-17
"10886-1ZGB40",Delivered,"10886-1ZGB40-3",17.77,1.00,"10076",10886,"160",2019-02-06
"10140-6VAE26",Delivered,"10140-6VAE26-1",16.97,2.00,,10140,"160",2015-09-21
"10407-0COD68",Delivered,"10407-0COD68-1",23.28,1.00,,10407,"150",2019-03-05
"10098-3DEF40",Delivered,"10098-3DEF40-1",128.36,1.00,"10040",10098,"330",2017-02-22
"10055-3FCM06",Delivered,"10055-3FCM06-1",26.36,1.00,,10055,"140",2017-12-10
"10715-1UVD16",Delivered,"10715-1UVD16-3",21.39,1.00,,10715,"160",2018-12-04
"10716-9VSC51",Delivered,"10716-9VSC51-1",26.56,1.00,,10716,"140",2018-07-25
"10391-9UOI42",Delivered,"10391-9UOI42-1",84.81,1.00,,10391,"320",2017-02-11
"10142-1YBJ69",Delivered,"10142-1YBJ69-3",33.35,1.00,"10022",10142,"240",2016-03-06
"10751-9LUS54",Delivered,"10751-9LUS54-1",111.17,1.00,,10751,"330",2017-07-10
"10638-8MTM36",Delivered,"10638-8MTM36-1",13.46,1.00,,10638,"340",2016-02-03
"10057-3DND26",Delivered,"10057-3DND26-1",31.86,2.00,,10057,"130",2017-01-26
"10376-9NOY45",Delivered,"10376-9NOY45-1",34.11,1.00,,10376,"140",2018-11-19
"10887-4HFI58",Delivered,"10887-4HFI58-2",29.63,1.00,,10887,"140",2018-12-10
"10302-8GDH05",Delivered,"10302-8GDH05-1",51.51,1.00,,10302,"220",2017-05-05
"10267-0GNP75",Delivered,"10267-0GNP75-1",59.04,1.00,,10267,"220",2017-08-20
"10960-0NSP26",Delivered,"10960-0NSP26-1",30.19,2.00,,10960,"240",2015-05-01
"10590-9NFL88",Delivered,"10590-9NFL88-3",77.50,1.00,"10075",10590,"320",2019-01-26
"10755-7WUV53",Delivered,"10755-7WUV53-2",122.77,1.00,"10073",10755,"210",2018-12-21
"10047-4LDU72",Delivered,"10047-4LDU72-1",27.83,1.00,,10047,"240",2015-12-06
"10441-2ORP61",Delivered,"10441-2ORP61-1",29.57,1.00,"10006",10441,"130",2015-04-13
"10770-0GVA05",Delivered,"10770-0GVA05-2",25.86,1.00,,10770,"140",2016-06-25
"10250-0YZH58",Delivered,"10250-0YZH58-1",256.11,1.00,,10250,"410",2016-12-11
"10956-9OIY06",Delivered,"10956-9OIY06-2",19.26,1.00,,10956,"160",2017-09-11
"10711-7FWC16",Delivered,"10711-7FWC16-2",45.07,1.00,,10711,"120",2018-12-01
"10970-7QNL95",Delivered,"10970-7QNL95-1",13.46,1.00,,10970,"340",2016-11-16
"10874-4MFC50",Delivered,"10874-4MFC50-2",98.40,1.00,,10874,"230",2016-05-10
"10042-8YZD10",Delivered,"10042-8YZD10-1",11.77,1.00,"10059",10042,"340",2018-03-16
"10753-2YUU55",Delivered,"10753-2YUU55-2",22.17,1.00,,10753,"150",2018-04-11
"10336-8QTX07",Delivered,"10336-8QTX07-1",37.80,1.00,"10004",10336,"120",2015-03-08
"10395-1MHD88",Delivered,"10395-1MHD88-1",72.07,1.00,,10395,"320",2015-04-28
"10272-9RNC02",Delivered,"10272-9RNC02-1",42.87,1.00,"10019",10272,"120",2016-01-03
"10630-1JMN20",Delivered,"10630-1JMN20-1",19.25,1.00,"10072",10630,"160",2018-11-26
"10715-7PCE94",Delivered,"10715-7PCE94-2",45.43,1.00,,10715,"120",2017-06-18
"10095-9CFQ10",Delivered,"10095-9CFQ10-1",18.09,1.00,"10070",10095,"160",2018-10-10
"10834-5YIC08",Delivered,"10834-5YIC08-2",25.86,1.00,,10834,"140",2016-04-20
"10433-4NBT13",Delivered,"10433-4NBT13-2",18.04,1.00,"10045",10433,"150",2017-06-05
"10846-9GDB98",Delivered,"10846-9GDB98-2",25.36,2.00,,10846,"140",2015-01-03
"10684-3OTX25",Delivered,"10684-3OTX25-1",113.46,1.00,"10047",10684,"330",2017-07-20
"10624-7YOP20",Delivered,"10624-7YOP20-1",20.53,1.00,,10624,"150",2016-03-21
"10314-1SCO48",Delivered,"10314-1SCO48-1",128.76,1.00,,10314,"330",2018-01-18
"10469-3PQN72",Delivered,"10469-3PQN72-1",20.03,1.00,,10469,"160",2018-12-11
"10615-8DOY05",Delivered,"10615-8DOY05-1",27.16,1.00,,10615,"140",2017-12-08
"10393-1KZJ85",Delivered,"10393-1KZJ85-1",44.62,1.00,,10393,"220",2015-12-12
"10902-6CPC53",Delivered,"10902-6CPC53-1",146.81,1.00,"10059",10902,"330",2018-03-14
"10173-5KOE63",Delivered,"10173-5KOE63-1",11.09,1.00,,10173,"340",2015-10-10
"10837-9FFK35",Delivered,"10837-9FFK35-2",17.64,2.00,,10837,"160",2015-02-25
"10110-2OPD83",Delivered,"10110-2OPD83-1",24.34,1.00,,10110,"140",2016-02-13
"10251-2PQQ49",Delivered,"10251-2PQQ49-2",33.69,1.00,,10251,"120",2018-09-26
"10818-3TBQ41",Delivered,"10818-3TBQ41-1",79.42,1.00,"10058",10818,"320",2018-02-27
"10994-0JMF58",Delivered,"10994-0JMF58-3",38.53,2.00,,10994,"130",2017-07-11
